id,price_at_add,product_id,quantity,user_id,added_at
1962,1640.59,920,4,817,2025-04-03 18:55:00
1963,1227.63,4299,3,436,2025-08-19 20:13:11
1964,534.27,362,2,2644,2025-04-21 23:58:16
1965,1406.22,3100,5,2416,2025-09-10 02:08:52
1966,651.63,2569,1,4207,2025-08-13 17:32:07
1967,1450.54,4415,2,2750,2025-05-23 23:41:37
1968,592.0,414,1,2901,2025-04-27 04:09:14
1969,317.66,3582,2,2496,2025-05-30 02:58:23
1970,1428.23,2990,2,435,2025-04-10 00:52:09
1971,1801.78,2432,1,292,2025-05-05 11:13:58
1972,1351.89,2970,3,1179,2025-09-29 15:26:08
1973,1322.3,3686,1,3817,2025-04-20 18:26:59
1974,1207.5,4937,5,474,2025-07-04 22:26:12
1975,1275.2,4075,2,727,2025-07-20 19:26:11
1976,714.39,3113,3,3435,2025-09-17 11:23:36
1977,1644.42,4193,5,572,2025-09-09 14:33:37
1978,1439.93,4330,1,3091,2025-06-04 09:29:24
1979,1738.17,1669,2,3225,2025-09-13 00:14:35
1980,25.74,3397,3,1743,2025-07-24 18:08:49
1981,1116.62,1816,5,904,2025-07-29 03:20:42
1982,430.85,2232,4,4794,2025-06-06 05:50:17
1983,437.91,1732,2,1845,2025-05-15 20:10:32
1984,1759.75,3769,2,4011,2025-05-29 00:00:23
1985,1940.27,1473,3,714,2025-05-16 16:31:21
1986,36.65,2836,4,2212,2025-07-03 11:38:54
1987,674.12,4875,3,1697,2025-07-14 02:42:40
1988,1209.52,3149,5,4276,2025-08-28 22:14:03
1989,1466.18,384,5,2680,2025-05-26 10:46:35
1990,348.99,1743,4,366,2025-09-03 08:10:02
1991,794.11,32,2,1661,2025-06-09 22:57:43
1992,860.79,4381,1,3387,2025-08-10 07:47:01
1993,231.4,4607,2,2463,2025-05-03 16:18:06
1994,1448.77,552,3,2734,2025-08-04 20:03:05
1995,924.0,4259,2,394,2025-04-04 11:59:00
1996,1752.24,979,1,3980,2025-09-23 01:14:47
1997,247.29,4554,1,1224,2025-06-22 15:46:32
1998,844.83,1900,5,3029,2025-04-26 11:26:17
1999,1744.1,1313,1,4382,2025-06-11 15:39:24
2000,486.9,2493,4,3555,2025-07-11 12:31:47
2001,211.08,3806,5,1957,2025-07-05 01:48:42
2002,486.67,4721,4,4939,2025-07-20 12:03:14
2003,1766.24,1164,5,2679,2025-05-13 19:21:13
2004,1069.12,1884,3,4874,2025-09-03 13:45:58
2005,682.87,900,1,2915,2025-08-04 04:20:44
2006,1606.03,3644,1,1385,2025-04-26 01:23:14
2007,1171.81,2013,4,3369,2025-08-18 23:42:11
2008,1848.11,61,4,4260,2025-05-13 03:14:16
2009,551.47,3588,4,2985,2025-04-17 11:08:30
2010,564.64,1378,4,2989,2025-06-22 18:40:27
2011,411.94,3047,3,2066,2025-07-04 02:39:02
2012,417.42,951,3,1587,2025-04-09 04:24:12
2013,1585.71,761,3,3763,2025-09-16 08:11:27
2014,968.78,134,5,3421,2025-05-08 07:28:09
2015,288.09,3335,2,2472,2025-04-29 12:49:40
2016,741.89,3833,4,2910,2025-09-01 10:24:08
2017,928.81,2098,1,3358,2025-08-29 08:14:39
2018,1889.62,1484,5,598,2025-08-01 04:45:52
2019,1061.31,4790,4,2674,2025-07-29 05:16:49
2020,1212.09,2637,1,100,2025-05-20 14:36:05
2021,565.82,3882,1,1027,2025-05-29 18:45:58
2022,343.71,791,4,866,2025-08-08 10:24:26
2023,132.89,701,3,4016,2025-05-02 21:36:17
2024,977.36,3864,2,4373,2025-06-08 21:33:28
2025,1602.33,4633,1,3588,2025-05-11 08:55:24
2026,837.26,673,4,3238,2025-05-10 03:26:55
2027,141.39,3586,5,3150,2025-05-09 08:29:30
2028,1186.93,951,4,4814,2025-05-30 12:37:11
2029,73.17,37,1,4100,2025-05-15 15:38:40
2030,1769.79,2817,2,46,2025-09-24 14:44:56
2031,1886.79,4777,4,1219,2025-05-10 15:15:46
2032,1990.14,492,1,3013,2025-08-25 11:54:04
2033,239.1,22,1,4000,2025-08-13 10:14:55
2034,771.49,3031,3,4953,2025-05-09 14:03:35
2035,1794.55,3733,3,4727,2025-06-18 16:34:21
2036,1109.75,1898,3,578,2025-05-15 07:43:05
2037,997.31,4853,4,1855,2025-04-29 17:32:17
2038,781.65,1780,1,3539,2025-07-23 23:30:44
2039,920.04,2051,3,3944,2025-06-05 16:00:41
2040,1022.77,4935,5,291,2025-04-26 15:54:54
2041,1854.67,4643,2,1720,2025-07-11 05:33:30
2042,235.17,292,5,508,2025-07-08 02:00:17
2043,1241.64,4436,5,3422,2025-06-02 23:44:03
2044,1564.55,2987,1,3388,2025-09-09 02:06:09
2045,1585.5,2912,1,2271,2025-09-18 11:54:36
2046,1053.48,19,4,2507,2025-07-10 07:30:15
2047,1896.57,4626,1,1916,2025-04-16 14:08:44
2048,1303.64,585,3,55,2025-07-11 02:28:46
2049,1157.13,3565,3,385,2025-07-05 18:36:26
2050,548.47,4057,1,1700,2025-05-03 07:35:46
2051,367.64,2769,4,4072,2025-08-30 03:58:25
2052,1841.97,838,5,1185,2025-09-03 08:02:02
2053,568.17,2162,3,3997,2025-05-07 19:40:48
2054,888.59,3375,4,1253,2025-07-09 08:16:22
2055,410.83,1023,2,4434,2025-07-27 21:39:19
2056,997.55,2017,3,4464,2025-05-15 12:13:55
2057,780.71,4958,2,281,2025-08-17 19:59:22
2058,1939.44,3,5,1544,2025-07-31 07:48:10
2059,1123.81,1749,5,301,2025-06-27 19:44:55
2060,183.77,1370,2,2899,2025-08-22 01:15:21
2061,294.13,2985,5,2639,2025-07-15 08:54:01
2062,1401.05,4691,1,4693,2025-07-10 16:16:38
2063,1757.22,4919,3,4837,2025-04-05 00:26:12
2064,947.36,1414,4,1497,2025-04-12 08:28:10
2065,1535.99,2069,4,2201,2025-08-04 11:58:44
2066,342.15,4828,2,4313,2025-09-17 06:53:35
2067,1022.98,3845,2,3875,2025-06-01 12:24:02
2068,1400.54,1588,5,241,2025-04-15 09:42:56
2069,747.72,1993,2,4283,2025-05-11 01:18:46
2070,1282.66,2029,5,4287,2025-06-13 00:34:01
2071,1967.94,3080,4,2227,2025-09-19 21:07:44
2072,997.33,149,1,759,2025-09-17 16:49:28
2073,1140.49,1449,5,3236,2025-07-25 12:58:41
2074,1715.54,2669,1,3107,2025-06-14 07:25:02
2075,1082.32,1400,2,4403,2025-09-30 23:14:52
2076,1702.12,3887,1,1888,2025-05-15 14:08:19
2077,592.58,2976,5,1077,2025-04-11 10:33:10
2078,1462.94,3503,4,1119,2025-04-04 15:08:44
2079,486.94,1733,5,2119,2025-05-21 12:03:22
2080,1013.24,2229,2,419,2025-09-02 18:22:42
2081,756.58,261,3,966,2025-06-10 15:56:03
2082,113.16,2134,1,203,2025-04-15 11:28:29
2083,1653.91,3486,3,4805,2025-08-15 15:11:08
2084,1438.74,3016,4,141,2025-05-31 15:56:19
2085,1285.56,3472,2,4717,2025-05-20 10:28:04
2086,56.43,1890,2,3683,2025-05-26 21:45:35
2087,1396.27,2967,4,475,2025-04-07 04:07:49
2088,1779.33,2197,3,2515,2025-04-03 00:16:15
2089,1953.78,614,2,709,2025-04-25 01:01:03
2090,1515.04,4701,5,2143,2025-07-11 20:25:42
2091,925.39,1082,4,1830,2025-07-20 04:37:32
2092,1604.35,3357,3,2684,2025-06-24 08:28:33
2093,875.48,3209,5,4893,2025-08-29 10:07:44
2094,63.82,410,1,4671,2025-05-30 16:13:37
2095,118.75,2397,3,235,2025-08-07 07:09:48
2096,266.48,3914,4,3183,2025-07-05 22:02:02
2097,1965.77,4399,2,2110,2025-08-17 14:42:01
2098,607.52,2679,3,1321,2025-05-23 01:58:38
2099,585.16,3442,5,1308,2025-04-11 06:13:38
2100,1510.67,2408,2,4629,2025-08-10 23:41:45
2101,1320.47,1273,5,1056,2025-08-25 11:58:55
2102,982.64,1592,4,1980,2025-09-28 15:11:10
2103,1649.42,4602,2,2880,2025-04-22 23:42:25
2104,732.74,5003,4,1353,2025-06-05 09:49:48
2105,1881.99,2268,2,1081,2025-05-16 12:35:29
2106,1383.97,2573,5,4426,2025-07-24 00:48:21
2107,1385.24,899,5,2922,2025-08-25 13:04:09
2108,1668.1,719,3,207,2025-05-16 20:27:48
2109,391.55,1546,3,1898,2025-06-29 04:36:17
2110,91.66,2527,4,4027,2025-04-13 13:03:39
2111,1574.75,4489,5,4813,2025-07-13 01:59:02
2112,724.39,3634,4,4602,2025-05-23 20:15:57
2113,1998.75,348,2,4024,2025-07-02 08:14:28
2114,821.97,2055,2,550,2025-07-16 04:20:34
2115,1665.55,4300,3,3054,2025-09-29 03:08:02
2116,1686.45,805,4,2352,2025-07-04 17:11:05
2117,561.79,2045,3,554,2025-09-10 10:29:44
2118,970.02,332,4,140,2025-06-27 00:28:53
2119,1108.55,1469,5,1520,2025-06-07 17:31:45
2120,1886.99,851,4,1711,2025-09-02 12:53:16
2121,814.84,3841,5,2849,2025-05-02 23:09:53
2122,76.75,1636,5,3208,2025-05-14 13:28:33
2123,106.9,3831,3,384,2025-08-11 06:33:23
2124,42.2,4469,1,1773,2025-05-05 22:02:15
2125,232.0,1087,4,539,2025-09-01 06:26:08
2126,1471.19,3665,5,921,2025-06-13 06:36:13
2127,804.46,4344,1,130,2025-07-12 12:03:03
2128,1719.06,3444,4,895,2025-05-14 16:46:36
2129,664.15,4708,4,4092,2025-06-10 19:15:27
2130,972.36,3131,5,1559,2025-07-08 13:20:45
2131,1661.41,2757,4,3111,2025-08-03 01:32:47
2132,1007.1,4139,3,179,2025-08-21 21:59:57
2133,1705.77,2185,5,206,2025-07-14 19:19:56
2134,624.24,2183,3,3768,2025-09-27 10:08:07
2135,527.5,2943,3,3572,2025-07-06 17:29:27
2136,1654.28,542,5,847,2025-04-28 17:18:29
2137,1757.14,3574,1,1981,2025-06-23 05:19:37
2138,532.23,3184,1,1291,2025-09-21 00:10:52
2139,984.92,594,3,1068,2025-06-24 17:48:08
2140,124.69,3152,5,365,2025-06-25 22:43:52
2141,728.27,303,2,3155,2025-08-22 08:22:49
2142,800.17,487,5,358,2025-09-13 07:55:10
2143,539.65,988,1,2832,2025-08-08 19:13:52
2144,719.8,1094,5,1728,2025-07-25 05:43:20
2145,763.14,1399,3,811,2025-08-29 07:58:19
2146,569.7,3653,5,788,2025-05-03 01:53:03
2147,985.91,4261,5,2324,2025-09-09 21:41:34
2148,1002.09,2067,5,83,2025-07-10 17:44:48
2149,1760.71,4157,4,1487,2025-08-08 01:20:01
2150,1083.85,1179,5,2597,2025-04-08 18:58:14
2151,927.85,4570,2,854,2025-05-28 03:47:08
2152,1648.83,3393,4,1879,2025-06-05 06:55:27
2153,824.4,3865,2,3054,2025-05-30 02:10:39
2154,1367.66,3216,4,2875,2025-06-10 09:41:51
2155,1324.15,4765,3,3997,2025-08-18 21:41:44
2156,1169.38,4173,4,2219,2025-06-27 19:02:58
2157,1334.56,3821,3,2212,2025-07-28 23:09:28
2158,1763.13,2665,3,37,2025-07-30 10:03:26
2159,1092.04,2501,1,4157,2025-04-11 07:08:24
2160,236.92,3538,2,3210,2025-07-15 22:07:58
2161,1241.39,4085,5,2234,2025-06-19 20:15:37
2162,937.77,1132,5,4379,2025-06-05 08:25:32
2163,1690.84,4780,2,3206,2025-08-22 00:05:01
2164,1388.18,4948,1,1221,2025-06-13 00:21:33
2165,1969.14,957,5,2717,2025-06-14 09:27:35
2166,732.72,3973,2,2498,2025-09-21 17:52:25
2167,1268.14,1816,1,2321,2025-04-03 09:00:23
2168,1906.07,2962,3,878,2025-04-20 07:39:29
2169,1779.5,116,5,1933,2025-05-07 06:41:33
2170,1480.33,2205,5,929,2025-09-02 13:13:10
2171,477.34,4386,2,1552,2025-06-23 01:41:17
2172,17.22,2838,1,2899,2025-09-06 23:20:19
2173,147.7,1163,5,4920,2025-04-07 02:10:13
2174,1537.68,832,1,2303,2025-04-10 14:59:39
2175,332.36,1760,3,1424,2025-04-17 08:05:22
2176,217.52,2314,1,1179,2025-08-17 17:39:11
2177,550.23,3035,3,126,2025-04-12 22:16:07
2178,1769.1,2261,2,2230,2025-05-27 20:44:13
2179,735.7,1535,2,4406,2025-06-28 20:57:50
2180,1499.41,480,3,394,2025-06-30 23:45:50
2181,978.2,1682,1,4321,2025-08-19 13:06:14
2182,1176.33,357,5,714,2025-05-03 12:06:08
2183,39.6,3178,5,1255,2025-07-20 09:05:39
2184,1424.23,4290,2,3802,2025-07-04 02:16:32
2185,788.35,661,2,938,2025-04-16 03:16:49
2186,1570.92,1382,1,1619,2025-05-09 22:30:30
2187,1924.62,2251,1,4452,2025-04-07 19:17:54
2188,953.51,4438,3,4577,2025-07-07 20:29:10
2189,1146.63,178,1,3278,2025-05-01 04:14:24
2190,1092.04,1352,3,2394,2025-06-13 12:46:42
2191,1993.78,1050,5,3322,2025-04-02 21:30:38
2192,1339.35,623,1,2231,2025-06-29 16:39:26
2193,1943.13,1430,2,2935,2025-06-05 09:04:01
2194,1500.33,3775,4,3728,2025-09-08 14:33:20
2195,817.38,2017,1,4937,2025-05-27 13:11:26
2196,617.54,2475,4,2152,2025-08-26 17:49:03
2197,1027.77,354,4,4584,2025-09-05 01:25:09
2198,180.26,276,3,829,2025-05-14 18:23:09
2199,1194.71,1033,4,1276,2025-04-08 01:02:31
2200,1267.75,4637,4,2435,2025-09-30 14:59:11
2201,227.43,3336,5,3929,2025-07-25 12:20:59
2202,38.1,3471,1,1505,2025-04-23 20:04:40
2203,1157.49,3892,2,1295,2025-06-06 06:59:40
2204,250.12,2121,4,2365,2025-08-19 13:03:18
2205,935.63,3758,1,4571,2025-05-09 01:21:27
2206,1825.35,672,1,3570,2025-05-26 08:51:16
2207,1374.29,2053,5,1177,2025-08-19 19:37:47
2208,1597.0,2132,2,3837,2025-04-12 21:29:29
2209,1857.35,223,4,2747,2025-07-30 22:42:58
2210,1779.51,1846,5,2469,2025-06-20 23:41:29
2211,101.29,879,4,2294,2025-04-23 06:25:17
2212,665.54,3180,4,667,2025-08-13 21:32:18
2213,1686.42,4029,3,3952,2025-08-18 09:30:18
2214,1696.48,3024,4,1069,2025-05-24 23:48:51
2215,1833.08,2739,2,2514,2025-04-02 14:11:01
2216,496.17,1672,5,2351,2025-08-21 06:12:06
2217,1896.54,4943,4,3782,2025-08-08 23:48:20
2218,854.78,1783,1,257,2025-07-04 13:18:51
2219,155.25,669,4,1985,2025-09-24 05:33:02
2220,464.22,1530,1,855,2025-09-21 10:34:43
2221,1224.63,3053,4,1584,2025-04-16 13:42:28
2222,748.09,4415,3,185,2025-09-24 01:04:47
2223,1921.84,3426,1,1397,2025-05-18 17:20:16
2224,783.21,84,4,2987,2025-09-22 13:05:57
2225,254.03,2725,1,2348,2025-09-23 23:07:40
2226,1341.55,243,1,753,2025-08-04 19:47:53
2227,323.61,2030,3,2042,2025-06-19 02:28:06
2228,1073.62,2841,1,4698,2025-05-29 23:39:26
2229,1410.5,4102,4,806,2025-08-02 06:52:06
2230,234.58,4776,5,4191,2025-07-05 15:17:52
2231,642.13,36,2,2734,2025-06-24 12:27:49
2232,89.33,4492,1,2465,2025-09-12 03:15:47
2233,1878.18,4704,3,1443,2025-06-29 17:38:01
2234,288.11,2445,2,2402,2025-06-28 05:24:29
2235,1945.5,1812,3,2172,2025-04-25 18:40:47
2236,292.26,400,5,1857,2025-07-21 23:59:38
2237,1387.47,592,2,2528,2025-05-03 11:27:33
2238,820.92,1608,5,740,2025-04-16 22:13:47
2239,1358.54,2259,3,2175,2025-06-21 22:32:20
2240,695.3,1622,3,3608,2025-08-01 03:06:53
2241,1934.06,3480,1,1973,2025-04-27 22:32:33
2242,151.19,2895,2,1292,2025-08-21 23:29:48
2243,422.32,908,1,4822,2025-09-01 12:08:36
2244,1346.66,3833,3,1916,2025-07-13 10:44:58
2245,1706.58,4560,2,93,2025-04-10 10:54:27
2246,190.27,332,4,101,2025-07-23 20:58:03
2247,1302.96,1639,4,236,2025-10-01 02:08:40
2248,1563.34,4699,4,4345,2025-07-17 01:57:02
2249,1815.73,4421,3,2925,2025-04-24 07:23:45
2250,277.82,2118,3,597,2025-09-11 09:18:34
2251,543.91,2502,3,2337,2025-07-01 22:02:38
2252,540.91,3302,2,3501,2025-08-21 10:45:37
2253,758.38,4899,5,198,2025-09-17 13:12:01
2254,356.36,2577,5,1674,2025-09-27 15:36:13
2255,976.27,3463,2,647,2025-09-14 05:16:08
2256,1867.4,826,5,879,2025-05-14 16:05:01
2257,925.72,1367,1,4634,2025-08-04 15:17:58
2258,874.29,3567,3,1426,2025-09-01 14:55:03
2259,1102.39,4999,1,3609,2025-08-14 12:31:09
2260,1697.78,126,5,591,2025-05-20 02:06:36
2261,443.49,2431,3,1384,2025-08-10 18:20:02
2262,1617.94,2563,5,2472,2025-06-06 03:04:20
2263,674.54,1123,3,234,2025-08-02 22:26:04
2264,268.4,4155,4,2497,2025-07-06 16:32:27
2265,1894.69,3207,1,1393,2025-04-06 19:54:17
2266,756.12,1337,2,4127,2025-06-18 15:39:06
2267,1872.46,1570,3,4628,2025-05-08 02:50:17
2268,812.36,4763,5,3064,2025-06-19 22:40:42
2269,1948.88,1383,2,2020,2025-09-26 22:04:02
2270,1952.83,3260,4,3811,2025-08-15 11:05:01
2271,1286.57,3125,4,621,2025-09-02 23:22:50
2272,787.16,1863,1,1074,2025-08-01 05:27:39
2273,1255.08,1285,1,750,2025-07-16 20:26:17
2274,1991.5,4002,2,2505,2025-07-19 09:23:40
2275,586.73,4930,5,3489,2025-06-29 23:10:55
2276,1698.69,3044,1,2453,2025-07-29 07:11:06
2277,1626.68,1019,5,781,2025-06-26 06:44:10
2278,357.24,1177,5,3810,2025-06-26 13:32:32
2279,1282.3,3437,2,2902,2025-05-09 04:39:52
2280,1388.31,4206,5,2509,2025-06-24 20:27:56
2281,670.53,1569,2,3211,2025-06-15 06:02:55
2282,250.9,1079,3,1561,2025-04-16 21:40:32
2283,623.8,1866,1,2037,2025-05-20 06:25:36
2284,508.44,1952,5,757,2025-04-25 17:51:50
2285,1344.97,589,1,4290,2025-07-01 07:41:42
2286,1857.54,3919,4,2076,2025-04-25 06:09:20
2287,1299.94,306,4,2038,2025-05-25 18:38:24
2288,1917.76,32,4,1809,2025-09-03 22:32:30
2289,1402.35,4915,2,3974,2025-07-12 21:26:22
2290,914.36,2844,3,2572,2025-05-24 21:49:59
2291,70.29,4004,4,555,2025-05-10 19:35:09
2292,863.69,692,1,152,2025-06-13 08:52:25
2293,1820.02,2393,5,2646,2025-09-08 23:22:42
2294,544.43,2442,5,790,2025-07-15 11:21:23
2295,1663.66,3509,3,1631,2025-07-26 23:41:05
2296,1187.78,3204,5,2655,2025-06-15 08:47:30
2297,1628.3,1764,2,3561,2025-09-10 13:28:46
2298,1466.5,3665,3,4138,2025-06-08 03:38:34
2299,713.41,3660,3,1552,2025-06-13 16:39:43
2300,1866.0,2707,2,3619,2025-05-31 05:17:23
2301,692.04,3962,4,2044,2025-05-09 07:25:27
2302,691.85,3242,1,4747,2025-08-17 04:20:47
2303,1516.75,837,2,2904,2025-07-09 22:57:37
2304,1684.68,1148,5,4278,2025-06-25 10:56:19
2305,55.95,1920,3,4183,2025-08-19 10:13:48
2306,987.51,87,2,2804,2025-09-02 10:20:55
2307,1606.25,3883,5,274,2025-09-28 20:28:25
2308,139.33,3599,4,541,2025-04-21 12:46:58
2309,867.71,3371,5,118,2025-09-30 21:44:47
2310,1647.53,969,1,1223,2025-08-09 06:45:22
2311,631.76,3103,3,2198,2025-06-26 07:21:35
2312,574.14,545,2,1788,2025-04-05 06:23:54
2313,884.76,2192,3,2214,2025-05-25 05:23:17
2314,1840.05,3913,2,3239,2025-09-16 17:07:04
2315,1828.72,4955,3,877,2025-04-15 19:00:07
2316,1694.06,483,3,2559,2025-05-13 17:42:58
2317,1176.11,437,5,3688,2025-06-27 08:12:28
2318,761.56,1084,2,2570,2025-07-07 02:03:38
2319,1630.63,1932,5,2545,2025-05-04 09:12:50
2320,1624.1,3129,4,3322,2025-04-15 09:03:37
2321,907.45,1882,4,1392,2025-09-03 01:25:09
2322,1072.66,3575,5,1603,2025-06-24 02:26:04
2323,1509.8,3089,1,3421,2025-05-15 01:36:46
2324,1062.94,4803,5,1234,2025-08-07 15:31:22
2325,1747.9,3213,1,3986,2025-07-11 12:15:16
2326,171.1,1207,3,4443,2025-09-27 02:37:37
2327,1390.41,447,3,918,2025-07-06 13:50:33
2328,583.07,4153,3,1018,2025-09-13 21:52:01
2329,1702.35,619,4,3923,2025-06-09 00:23:48
2330,766.98,2790,3,148,2025-05-20 12:42:57
2331,7.6,4319,3,840,2025-09-20 14:12:33
2332,780.77,1221,1,2199,2025-04-12 05:29:23
2333,1755.42,1723,1,2548,2025-08-23 19:18:14
2334,923.95,3651,1,4026,2025-08-18 02:33:39
2335,930.94,1404,3,1434,2025-09-26 23:54:22
2336,1062.56,1774,3,301,2025-09-22 11:02:44
2337,1928.36,3179,4,2339,2025-05-20 22:33:07
2338,1398.75,4563,4,1604,2025-09-26 22:14:41
2339,157.6,2272,4,4966,2025-09-13 22:53:30
2340,1186.78,4336,1,3328,2025-07-13 07:01:12
2341,1348.53,959,2,3520,2025-05-11 09:06:22
2342,699.05,2744,3,210,2025-05-12 11:51:31
2343,1793.21,4533,1,4097,2025-05-15 00:56:27
2344,1289.52,3959,2,3418,2025-08-08 18:27:48
2345,1245.97,4290,5,3897,2025-08-27 20:10:13
2346,379.87,29,2,1841,2025-07-30 02:33:15
2347,980.52,26,4,3925,2025-08-05 20:03:55
2348,151.42,2757,3,4883,2025-05-29 02:52:41
2349,1464.31,1296,4,2196,2025-06-22 19:07:56
2350,1780.97,2779,5,2122,2025-07-18 08:34:15
2351,34.03,2627,4,1285,2025-06-04 04:07:54
2352,1891.03,4743,1,1401,2025-07-26 15:38:22
2353,738.58,1898,5,3899,2025-06-30 16:17:19
2354,1669.12,140,2,1673,2025-06-03 01:41:26
2355,1142.65,506,3,2632,2025-05-19 11:38:34
2356,1968.92,230,2,2603,2025-08-05 17:42:20
2357,56.37,1830,1,3928,2025-05-05 16:03:02
2358,264.86,138,3,2692,2025-09-07 19:36:43
2359,1801.41,2439,5,3964,2025-07-10 00:22:07
2360,1592.8,3550,3,4699,2025-05-01 19:15:58
2361,1219.21,1405,1,337,2025-06-29 14:12:31
2362,710.09,1800,1,1208,2025-04-02 02:55:09
2363,178.57,61,4,3351,2025-04-22 22:45:18
2364,988.85,3556,4,4864,2025-05-20 09:49:31
2365,1341.9,1769,5,2701,2025-09-29 21:13:50
2366,1042.98,4938,1,1509,2025-07-22 16:30:42
2367,528.98,3780,2,3715,2025-08-22 12:03:28
2368,924.67,3342,4,1453,2025-04-13 23:59:39
2369,1211.53,3907,2,1775,2025-07-16 05:25:57
2370,295.03,2325,2,2013,2025-09-24 01:15:42
2371,1761.97,3121,4,4046,2025-04-11 20:14:37
2372,761.63,3611,1,185,2025-05-22 05:40:56
2373,870.77,3767,2,3040,2025-06-05 21:59:19
2374,1107.15,1744,3,1616,2025-04-27 00:33:47
2375,1153.04,228,1,270,2025-06-30 17:40:45
2376,1285.33,1707,5,2237,2025-05-14 01:24:18
2377,528.52,1732,2,955,2025-08-07 05:04:04
2378,791.11,2544,5,957,2025-09-29 22:44:36
2379,599.71,3204,3,2739,2025-05-26 15:42:52
2380,570.37,2292,4,2018,2025-07-10 08:48:03
2381,1020.15,1348,2,821,2025-04-17 22:25:28
2382,837.81,4339,2,3478,2025-04-15 11:30:04
2383,322.39,4397,5,2139,2025-07-16 09:33:20
2384,1520.05,2524,3,1387,2025-08-13 08:15:02
2385,306.47,2663,1,953,2025-08-05 05:17:56
2386,99.79,4127,4,3600,2025-06-06 05:05:37
2387,1400.47,230,1,63,2025-05-05 20:24:20
2388,580.27,1118,4,724,2025-04-12 22:36:16
2389,638.46,4522,2,4856,2025-07-05 02:11:50
2390,262.51,4145,4,2468,2025-09-08 18:46:56
2391,1639.35,4383,2,3565,2025-05-08 00:01:39
2392,102.85,745,2,2458,2025-06-16 17:58:42
2393,1704.88,4237,3,4426,2025-06-27 19:28:58
2394,145.35,494,2,4207,2025-04-29 09:37:36
2395,1240.46,3804,3,2760,2025-06-05 00:50:43
2396,1319.82,3873,3,1029,2025-06-11 11:25:50
2397,1716.77,3799,5,4186,2025-04-21 12:53:56
2398,1725.0,1379,2,3891,2025-09-29 20:49:53
2399,838.5,573,5,239,2025-04-30 07:54:45
2400,16.11,4569,2,519,2025-08-07 12:34:43
2401,1767.41,4273,5,1290,2025-07-20 04:26:33
2402,1386.55,3223,3,2951,2025-08-08 05:39:10
2403,896.83,2246,1,4846,2025-07-28 02:03:20
2404,102.77,4108,3,2251,2025-07-16 16:50:25
2405,884.02,2687,1,3594,2025-09-14 18:40:44
2406,288.3,3990,4,1017,2025-07-05 04:36:53
2407,1483.47,1998,3,3137,2025-09-15 21:25:08
2408,549.19,3877,2,2728,2025-06-15 22:40:22
2409,1837.69,25,3,1126,2025-04-22 15:34:42
2410,1249.21,193,3,613,2025-04-17 18:32:03
2411,509.96,3921,2,2149,2025-05-09 13:12:03
2412,1208.05,1536,4,4985,2025-05-24 03:18:30
2413,789.74,3120,2,3602,2025-08-31 21:15:34
2414,1221.59,2546,2,42,2025-05-31 16:42:25
2415,826.18,1072,2,2011,2025-05-12 21:23:57
2416,409.24,583,3,1265,2025-04-20 23:11:22
2417,1608.41,1900,3,4686,2025-06-02 17:22:05
2418,783.98,4438,4,1797,2025-04-08 14:23:09
2419,320.61,4468,2,3820,2025-06-17 18:18:55
2420,40.01,739,1,4034,2025-06-19 14:31:50
2421,1181.95,2322,4,3160,2025-07-12 01:45:45
2422,773.43,1749,5,4654,2025-05-04 03:19:23
2423,1700.99,2442,3,4035,2025-09-19 17:21:19
2424,1877.87,3411,4,4189,2025-08-26 07:10:27
2425,387.51,147,3,1892,2025-06-15 01:25:56
2426,645.17,1749,1,891,2025-05-19 23:31:32
2427,684.63,2904,2,4476,2025-04-23 19:50:20
2428,857.26,2679,5,501,2025-09-10 14:54:07
2429,1464.31,2612,1,1129,2025-08-05 03:58:58
2430,1062.22,4040,4,2665,2025-06-28 13:20:39
2431,967.71,1765,4,3640,2025-08-07 03:33:31
2432,810.91,3181,4,4343,2025-05-23 15:43:58
2433,78.01,632,4,1940,2025-07-12 18:02:24
2434,903.6,697,4,1696,2025-04-04 22:05:28
2435,1183.88,3239,2,3074,2025-09-04 14:44:49
2436,956.35,1861,4,4465,2025-08-21 22:11:43
2437,908.04,3580,4,2153,2025-08-11 04:28:51
2438,1847.97,374,4,1839,2025-05-20 09:10:40
2439,1512.97,4157,1,4280,2025-09-25 03:25:40
2440,1730.15,1267,3,2991,2025-07-09 12:18:10
2441,399.31,2187,4,4034,2025-04-22 19:27:19
2442,243.33,1969,3,3128,2025-08-20 23:16:23
2443,182.55,1280,3,2205,2025-06-08 03:32:07
2444,151.66,2414,4,98,2025-09-04 11:15:20
2445,1576.55,1688,3,3706,2025-09-10 15:48:12
2446,410.22,2757,1,4458,2025-08-23 16:22:09
2447,1813.46,2225,1,2506,2025-07-09 13:08:26
2448,1203.05,1766,1,1509,2025-05-06 06:54:22
2449,1287.81,4019,3,3015,2025-06-02 01:26:36
2450,1778.43,1806,3,1684,2025-07-28 12:01:06
2451,1730.11,1677,2,1293,2025-04-26 05:44:33
2452,1552.95,2305,3,2250,2025-05-28 02:48:55
2453,1401.2,3645,1,1641,2025-04-04 08:24:28
2454,278.93,2667,5,2749,2025-09-28 10:03:44
2455,257.66,2337,5,185,2025-04-10 20:08:53
2456,905.7,4189,3,549,2025-05-17 07:24:14
2457,1050.41,2610,4,1684,2025-04-12 00:29:36
2458,534.1,1874,2,463,2025-09-27 05:27:31
