user_id,product_id,purchase_date,purchase_quantity
3029,2079,2024-03-19 19:45:43,5
619,276,2024-05-07 19:45:43,4
1332,1155,2024-02-16 19:45:43,3
4359,3836,2025-03-07 19:45:43,2
4000,2836,2025-10-16 19:45:43,5
4856,2437,2025-10-09 19:45:43,4
4330,240,2025-09-19 19:45:43,3
4878,3237,2024-05-07 19:45:43,5
1909,4499,2024-04-28 19:45:43,4
4407,3184,2024-03-12 19:45:43,4
384,2628,2024-02-21 19:45:43,5
2202,2626,2025-07-12 19:45:43,2
2882,1157,2025-07-15 19:45:43,5
1824,106,2025-06-05 19:45:43,5
3216,2320,2023-12-11 19:45:43,1
565,3169,2024-08-13 19:45:43,2
3794,2750,2024-04-13 19:45:43,2
4767,2306,2025-03-27 19:45:43,1
3970,4871,2025-02-13 19:45:43,3
1919,2610,2024-09-16 19:45:43,4
1757,2034,2024-02-08 19:45:43,1
2206,4403,2024-02-02 19:45:43,3
342,3665,2024-05-29 19:45:43,2
4886,1125,2024-07-23 19:45:43,5
1345,4991,2025-01-14 19:45:43,2
4401,707,2024-01-03 19:45:43,1
364,4659,2024-08-25 19:45:43,5
472,566,2025-04-24 19:45:43,4
2616,1730,2025-05-29 19:45:43,5
1703,1836,2023-12-25 19:45:43,4
3857,2793,2024-07-29 19:45:43,3
4843,4922,2024-04-16 19:45:43,2
2123,2861,2024-05-26 19:45:43,2
485,4958,2025-06-16 19:45:43,5
908,1121,2024-08-21 19:45:43,2
1712,1927,2024-04-27 19:45:43,4
1857,4723,2025-04-23 19:45:43,4
4305,3460,2024-09-08 19:45:43,4
3084,3244,2025-04-10 19:45:43,4
4619,3661,2024-04-29 19:45:43,5
3692,4773,2024-11-16 19:45:43,4
4614,2581,2024-01-23 19:45:43,1
1949,2104,2025-03-18 19:45:43,4
3678,4030,2025-04-28 19:45:43,2
4100,2088,2025-09-19 19:45:43,1
2698,4933,2024-10-27 19:45:43,1
2968,7,2023-11-29 19:45:43,2
2986,2261,2024-03-09 19:45:43,3
2519,1441,2024-03-29 19:45:43,2
2260,688,2024-05-17 19:45:43,3
3876,1702,2025-06-10 19:45:43,5
3695,779,2024-01-20 19:45:43,3
390,4766,2024-12-04 19:45:43,3
4388,3955,2025-02-02 19:45:43,3
4141,1373,2024-03-30 19:45:43,3
169,2756,2024-12-17 19:45:43,5
49,1555,2024-11-02 19:45:43,1
2580,106,2024-06-03 19:45:43,4
4196,135,2024-05-27 19:45:43,2
484,3440,2024-02-06 19:45:43,3
2430,1996,2024-10-16 19:45:43,1
1850,4793,2025-10-17 19:45:43,3
4699,2544,2025-08-12 19:45:43,5
4824,2303,2024-10-20 19:45:43,3
3692,604,2023-11-22 19:45:43,1
2885,3843,2025-04-14 19:45:43,4
5,1444,2025-07-26 19:45:43,1
3500,1445,2025-08-22 19:45:43,5
417,2326,2024-12-17 19:45:43,2
1748,3253,2024-10-01 19:45:43,1
3723,1988,2024-12-22 19:45:43,3
4821,3126,2025-02-03 19:45:43,5
2138,4146,2023-11-17 19:45:43,3
2688,4261,2024-04-07 19:45:43,5
2311,1674,2024-01-20 19:45:43,2
3234,2224,2024-11-30 19:45:43,2
239,3689,2025-02-22 19:45:43,3
1975,1730,2025-07-30 19:45:43,3
3455,300,2024-07-02 19:45:43,5
2006,789,2024-02-06 19:45:43,3
593,908,2024-04-07 19:45:43,3
4370,4258,2024-03-15 19:45:43,1
1260,2286,2025-03-14 19:45:43,2
1532,1988,2024-01-08 19:45:43,5
2397,4586,2025-08-01 19:45:43,1
3413,1837,2025-05-07 19:45:43,4
4104,1173,2025-05-01 19:45:43,2
3287,2479,2025-05-26 19:45:43,5
3231,2061,2025-07-28 19:45:43,3
2324,1785,2024-11-16 19:45:43,5
4212,3886,2024-09-14 19:45:43,3
1462,3405,2025-07-09 19:45:43,3
4450,2586,2025-07-30 19:45:43,2
1145,4998,2024-02-11 19:45:43,3
3947,378,2024-11-19 19:45:43,2
4137,388,2025-06-07 19:45:43,5
4180,3445,2024-05-16 19:45:43,1
1206,4927,2024-11-25 19:45:43,1
875,3793,2025-08-13 19:45:43,1
448,1030,2025-02-05 19:45:43,1
4791,2152,2025-10-05 19:45:43,4
2923,4029,2025-04-08 19:45:43,4
4803,988,2023-11-16 19:45:43,1
2173,616,2023-10-27 19:45:43,4
3444,2013,2024-08-16 19:45:43,5
468,4027,2025-04-01 19:45:43,5
1648,1830,2024-12-04 19:45:43,1
3367,4472,2024-08-04 19:45:43,5
26,3863,2025-02-16 19:45:43,2
1925,4146,2024-02-25 19:45:43,2
1382,189,2024-07-03 19:45:43,1
1597,3112,2024-06-30 19:45:43,3
3475,4846,2024-11-17 19:45:43,1
4924,4418,2024-09-22 19:45:43,1
2983,2758,2023-12-26 19:45:43,2
3192,4253,2024-03-07 19:45:43,4
3229,4558,2025-08-13 19:45:43,4
2529,3320,2025-01-10 19:45:43,5
94,291,2025-02-27 19:45:43,3
4246,1852,2024-12-22 19:45:43,5
1222,80,2025-08-03 19:45:43,5
1013,1172,2023-10-22 19:45:43,4
4861,2986,2023-11-19 19:45:43,4
2585,3650,2024-09-13 19:45:43,5
3109,367,2024-01-22 19:45:43,4
2551,1926,2024-07-24 19:45:43,1
767,1921,2025-04-23 19:45:43,5
634,2297,2024-03-03 19:45:43,2
4815,2151,2024-07-16 19:45:43,1
1179,833,2024-08-20 19:45:43,4
3287,331,2024-02-16 19:45:43,4
1304,530,2024-07-03 19:45:43,5
4043,3779,2024-03-24 19:45:43,5
3398,4460,2024-06-19 19:45:43,2
3274,3502,2025-08-05 19:45:43,2
123,1508,2024-04-07 19:45:43,3
3809,587,2024-07-04 19:45:43,1
4221,398,2024-12-25 19:45:43,4
4008,3714,2023-11-12 19:45:43,5
3520,1308,2024-03-28 19:45:43,3
4999,1856,2024-08-17 19:45:43,5
2068,404,2023-10-31 19:45:43,2
2477,795,2025-05-21 19:45:43,4
4168,4577,2025-07-09 19:45:43,3
987,4443,2024-03-17 19:45:43,5
717,823,2024-09-04 19:45:43,1
2546,3963,2024-10-27 19:45:43,5
3815,4551,2024-10-06 19:45:43,1
1215,1147,2025-09-16 19:45:43,4
197,3628,2025-08-29 19:45:43,5
2518,2560,2025-06-10 19:45:43,5
1360,2007,2025-01-12 19:45:43,4
1870,2095,2025-09-06 19:45:43,2
2462,4269,2025-08-16 19:45:43,5
92,211,2024-11-10 19:45:43,3
1038,3834,2025-09-12 19:45:43,5
1175,4566,2025-09-03 19:45:43,5
3372,3468,2024-05-11 19:45:43,5
3435,2142,2025-04-29 19:45:43,1
438,1330,2025-08-12 19:45:43,4
929,1879,2025-07-05 19:45:43,3
4834,523,2025-03-25 19:45:43,3
580,1585,2024-12-17 19:45:43,4
3388,3463,2023-10-31 19:45:43,3
4444,4631,2024-06-24 19:45:43,4
4816,1727,2025-02-09 19:45:43,5
4705,1149,2025-08-01 19:45:43,1
1291,4702,2023-12-10 19:45:43,3
1712,4786,2024-09-19 19:45:43,1
4361,2427,2024-06-07 19:45:43,3
3804,974,2025-04-03 19:45:43,1
672,3916,2024-11-29 19:45:43,1
3386,2206,2025-04-12 19:45:43,1
2337,3674,2024-02-19 19:45:43,3
4464,1986,2024-06-14 19:45:43,2
3758,3002,2025-08-10 19:45:43,5
4633,4448,2025-08-14 19:45:43,4
1035,4564,2025-04-27 19:45:43,2
427,1902,2025-03-07 19:45:43,5
3393,1599,2024-08-19 19:45:43,3
3569,4132,2025-09-17 19:45:43,3
2399,1457,2025-01-11 19:45:43,5
2349,2195,2025-04-03 19:45:43,2
3491,2305,2025-08-23 19:45:43,4
3879,1993,2024-08-29 19:45:43,1
1059,2315,2024-04-06 19:45:43,3
141,4263,2024-11-11 19:45:43,1
4643,1379,2025-05-01 19:45:43,4
1077,1429,2024-06-26 19:45:43,3
2142,1274,2023-12-02 19:45:43,3
825,3903,2025-06-01 19:45:43,3
1213,14,2024-07-03 19:45:43,1
4791,4031,2024-08-14 19:45:43,4
4097,3694,2024-01-19 19:45:43,1
2184,3550,2024-05-20 19:45:43,3
2676,3581,2024-11-11 19:45:43,3
605,4952,2024-06-12 19:45:43,5
1590,2345,2023-10-27 19:45:43,2
3803,2038,2024-03-12 19:45:43,1
121,4465,2025-02-19 19:45:43,1
1704,1145,2025-10-18 19:45:43,5
4437,365,2024-04-22 19:45:43,4
2898,4571,2025-07-21 19:45:43,4
143,628,2025-04-26 19:45:43,5
1776,755,2024-09-04 19:45:43,3
1148,290,2024-02-23 19:45:43,3
1930,2742,2025-04-02 19:45:43,5
3541,4241,2025-05-04 19:45:43,2
3170,4870,2025-07-26 19:45:43,3
2493,980,2025-07-23 19:45:43,2
835,4609,2024-10-17 19:45:43,2
4190,1766,2025-03-16 19:45:43,1
3375,4624,2025-07-25 19:45:43,1
2133,1879,2025-05-16 19:45:43,2
40,1657,2024-11-28 19:45:43,2
4766,4254,2025-09-28 19:45:43,5
1181,557,2024-05-28 19:45:43,5
2962,671,2025-01-05 19:45:43,3
4780,2857,2024-09-19 19:45:43,1
2713,2548,2024-11-16 19:45:43,3
1037,1162,2024-04-23 19:45:43,1
806,748,2024-02-09 19:45:43,2
3936,4385,2024-05-28 19:45:43,2
1591,2176,2025-09-30 19:45:43,1
1154,410,2024-11-01 19:45:43,4
3980,2396,2024-11-10 19:45:43,3
1965,3839,2025-09-28 19:45:43,2
3432,3252,2023-10-31 19:45:43,2
1825,4580,2025-05-01 19:45:43,4
2949,3028,2024-03-07 19:45:43,3
1906,3136,2024-12-05 19:45:43,2
4491,4838,2024-02-02 19:45:43,3
3364,1055,2023-10-23 19:45:43,3
1710,1422,2025-05-15 19:45:43,4
357,2331,2025-03-26 19:45:43,3
3571,265,2025-08-14 19:45:43,2
1529,398,2025-05-22 19:45:43,5
1649,539,2023-12-04 19:45:43,4
1668,3414,2025-02-20 19:45:43,4
3114,12,2024-04-01 19:45:43,2
2934,2762,2025-09-28 19:45:43,3
4984,2144,2025-04-03 19:45:43,3
1884,171,2024-05-29 19:45:43,4
4296,2269,2025-02-12 19:45:43,4
2902,2238,2025-01-27 19:45:43,5
2340,404,2025-05-17 19:45:43,4
61,3858,2025-01-25 19:45:43,1
681,1202,2025-02-13 19:45:43,2
4453,2423,2024-07-18 19:45:43,5
4211,2863,2024-08-07 19:45:43,4
2556,1268,2025-05-31 19:45:43,1
835,2161,2025-08-07 19:45:43,5
753,4189,2025-06-11 19:45:43,1
1907,2982,2025-02-24 19:45:43,4
1450,377,2025-08-24 19:45:43,2
1192,4557,2023-12-21 19:45:43,4
1509,3298,2025-07-05 19:45:43,4
3781,2768,2024-12-22 19:45:43,3
2371,3634,2025-06-09 19:45:43,4
4410,2093,2024-01-23 19:45:43,1
511,761,2025-08-13 19:45:43,1
2165,4912,2023-12-30 19:45:43,2
4945,3743,2025-08-05 19:45:43,3
1621,753,2024-01-26 19:45:43,4
4801,1819,2024-08-19 19:45:43,2
4926,1288,2025-09-10 19:45:43,3
2687,4910,2025-04-05 19:45:43,1
514,2092,2024-03-06 19:45:43,2
4962,4348,2024-12-08 19:45:43,5
954,800,2024-11-25 19:45:43,5
452,3387,2025-04-02 19:45:43,1
203,712,2025-07-24 19:45:43,3
4149,3519,2024-06-13 19:45:43,4
382,2525,2024-03-24 19:45:43,5
999,823,2023-12-26 19:45:43,3
2608,4977,2024-10-10 19:45:43,2
2609,2846,2025-08-13 19:45:43,5
595,310,2023-12-19 19:45:43,1
3472,1548,2024-01-29 19:45:43,4
2179,3454,2024-08-13 19:45:43,3
3884,3573,2024-07-14 19:45:43,1
4667,3273,2025-07-18 19:45:43,2
3405,4541,2025-05-15 19:45:43,5
4129,4077,2023-11-06 19:45:43,1
2836,1458,2025-07-12 19:45:43,2
2988,4593,2024-07-02 19:45:43,4
133,3449,2024-07-22 19:45:43,2
2951,3389,2024-11-01 19:45:43,2
2787,939,2024-02-21 19:45:43,5
2375,4788,2025-06-27 19:45:43,2
3806,614,2024-08-05 19:45:43,1
1441,4334,2024-12-16 19:45:43,2
3039,3699,2024-12-24 19:45:43,1
502,8,2023-12-04 19:45:43,5
4293,2885,2025-02-12 19:45:43,4
2978,4774,2025-09-02 19:45:43,2
1514,1075,2025-03-05 19:45:43,4
2616,3980,2024-10-14 19:45:43,3
1684,2812,2024-05-18 19:45:43,5
2741,1087,2024-05-15 19:45:43,3
2490,3997,2025-05-20 19:45:43,3
4055,4474,2024-09-02 19:45:43,2
2193,2968,2025-06-19 19:45:43,5
4222,530,2024-09-09 19:45:43,5
3840,4879,2024-10-18 19:45:43,1
4168,495,2025-04-06 19:45:43,4
2407,1645,2024-03-15 19:45:43,5
904,4660,2024-05-13 19:45:43,4
4361,1139,2024-10-18 19:45:43,3
4194,1002,2025-05-31 19:45:43,2
1258,3662,2024-08-17 19:45:43,2
638,923,2023-11-18 19:45:43,2
4273,312,2025-08-30 19:45:43,4
2468,3135,2024-05-03 19:45:43,1
4362,4536,2024-09-07 19:45:43,3
4645,3047,2024-12-10 19:45:43,1
4443,4933,2024-03-03 19:45:43,5
1979,1041,2025-02-02 19:45:43,3
4413,1078,2024-10-28 19:45:43,4
3570,3626,2025-08-16 19:45:43,1
4906,2338,2024-07-28 19:45:43,5
1670,2779,2025-06-10 19:45:43,1
4949,3870,2025-06-15 19:45:43,1
3001,728,2024-06-09 19:45:43,1
2206,4797,2024-05-08 19:45:43,5
2415,2640,2024-01-29 19:45:43,1
3727,1102,2024-12-09 19:45:43,2
529,4952,2024-08-26 19:45:43,5
2441,1518,2025-05-21 19:45:43,1
3499,4494,2024-12-23 19:45:43,4
3431,4433,2025-08-20 19:45:43,1
2062,1388,2025-04-27 19:45:43,3
4254,4171,2023-12-16 19:45:43,1
1689,1901,2025-06-13 19:45:43,2
1204,1141,2025-06-23 19:45:43,5
211,2631,2025-01-12 19:45:43,1
4772,4222,2024-06-11 19:45:43,1
173,2237,2024-11-28 19:45:43,5
2378,4735,2024-08-01 19:45:43,1
1537,3243,2025-05-30 19:45:43,5
4567,4323,2024-05-13 19:45:43,1
461,1944,2025-10-18 19:45:43,2
550,1068,2025-02-01 19:45:43,3
2717,357,2024-02-02 19:45:43,2
1938,3731,2025-05-03 19:45:43,4
3318,4597,2025-05-22 19:45:43,3
1024,1924,2024-12-02 19:45:43,1
2901,693,2023-11-22 19:45:43,2
1837,4442,2025-04-09 19:45:43,5
4854,2900,2025-06-20 19:45:43,4
3560,3525,2025-09-22 19:45:43,1
1215,348,2025-08-30 19:45:43,1
3801,3185,2024-05-28 19:45:43,5
760,723,2025-03-06 19:45:43,4
2596,1753,2024-10-23 19:45:43,3
885,855,2025-07-25 19:45:43,3
2849,4196,2024-09-07 19:45:43,5
3397,3743,2024-01-29 19:45:43,5
119,188,2025-08-22 19:45:43,5
4244,4369,2025-07-18 19:45:43,3
2897,4446,2025-09-29 19:45:43,3
2951,3203,2024-07-10 19:45:43,1
1666,3032,2024-03-28 19:45:43,3
369,1745,2024-09-26 19:45:43,1
3127,971,2024-04-19 19:45:43,5
3408,3882,2025-09-17 19:45:43,4
3070,4877,2024-06-11 19:45:43,3
3317,1359,2024-06-29 19:45:43,2
3050,2061,2025-07-28 19:45:43,4
1172,2101,2024-10-01 19:45:43,4
4489,4717,2025-04-12 19:45:43,4
4392,1656,2024-09-05 19:45:43,3
141,3813,2024-05-07 19:45:43,4
1974,4427,2024-05-31 19:45:43,4
3253,3534,2024-06-30 19:45:43,3
2645,2945,2024-11-07 19:45:43,3
80,2577,2024-12-07 19:45:43,3
2597,3797,2024-10-27 19:45:43,4
2329,3752,2024-08-28 19:45:43,2
3914,3770,2024-09-21 19:45:43,2
3188,1854,2024-02-01 19:45:43,2
2748,2608,2024-07-25 19:45:43,1
1141,4136,2025-02-22 19:45:43,1
2392,619,2025-01-23 19:45:43,1
1593,3041,2025-05-12 19:45:43,5
2339,3344,2024-10-04 19:45:43,2
3086,3032,2024-04-26 19:45:43,1
4045,3290,2024-12-25 19:45:43,4
2966,4488,2025-06-14 19:45:43,4
2875,2445,2025-08-10 19:45:43,4
961,2969,2024-02-14 19:45:43,4
3061,2007,2024-03-28 19:45:43,5
3425,873,2025-02-18 19:45:43,1
301,4586,2024-05-14 19:45:43,5
2717,2099,2024-01-07 19:45:43,1
3390,3314,2024-04-20 19:45:43,2
371,2874,2025-02-08 19:45:43,1
2910,1346,2024-05-23 19:45:43,4
4625,2203,2025-02-07 19:45:43,1
2458,1489,2024-12-15 19:45:43,5
2809,4695,2024-07-24 19:45:43,4
96,120,2024-09-30 19:45:43,4
1006,2856,2025-10-09 19:45:43,4
179,1337,2024-05-09 19:45:43,5
2589,3395,2025-02-03 19:45:43,5
3397,2237,2025-03-26 19:45:43,3
2265,2463,2024-01-14 19:45:43,2
3312,3939,2025-03-03 19:45:43,5
2142,747,2024-07-16 19:45:43,4
2283,3429,2024-03-30 19:45:43,1
3200,3346,2024-03-24 19:45:43,5
66,2533,2025-05-02 19:45:43,2
2562,5004,2024-09-02 19:45:43,3
1027,4671,2025-03-08 19:45:43,1
102,883,2024-06-23 19:45:43,2
197,95,2025-03-10 19:45:43,3
3183,2334,2025-03-31 19:45:43,3
1065,1737,2025-10-08 19:45:43,2
2420,3998,2025-06-29 19:45:43,1
790,3135,2023-12-03 19:45:43,5
4425,3334,2024-06-14 19:45:43,3
1976,564,2025-02-28 19:45:43,1
2350,2592,2024-09-13 19:45:43,3
3549,1472,2025-02-06 19:45:43,3
4314,4681,2025-08-20 19:45:43,3
4699,4963,2024-07-11 19:45:43,2
4168,2410,2024-06-27 19:45:43,1
3338,19,2024-02-13 19:45:43,5
4570,3761,2024-03-06 19:45:43,5
4216,3057,2024-04-11 19:45:43,1
1581,1803,2025-10-15 19:45:43,2
4866,1510,2025-05-14 19:45:43,2
1910,3066,2025-01-09 19:45:43,4
49,4918,2025-10-07 19:45:43,4
2693,3290,2024-10-29 19:45:43,2
1647,3592,2025-07-11 19:45:43,4
3577,3665,2025-08-11 19:45:43,4
297,1462,2024-04-20 19:45:43,3
1276,2296,2025-01-17 19:45:43,5
2176,2570,2024-11-05 19:45:43,2
3287,882,2024-10-20 19:45:43,4
3259,2870,2023-10-25 19:45:43,1
2522,568,2024-07-01 19:45:43,5
2883,423,2024-07-17 19:45:43,3
441,1802,2024-02-20 19:45:43,4
3958,2763,2024-04-17 19:45:43,4
613,2612,2025-10-03 19:45:43,4
1273,4620,2024-01-07 19:45:43,5
219,1933,2024-11-17 19:45:43,2
505,278,2023-12-05 19:45:43,2
2446,2924,2025-10-14 19:45:43,2
2848,1711,2025-07-25 19:45:43,3
2362,959,2023-11-27 19:45:43,1
3143,2931,2024-03-28 19:45:43,5
2003,1217,2024-01-30 19:45:43,2
4815,3023,2024-06-21 19:45:43,5
824,3688,2025-01-15 19:45:43,4
3279,2405,2025-04-01 19:45:43,5
3488,2867,2025-04-03 19:45:43,2
2147,2087,2024-07-04 19:45:43,1
2111,3876,2024-05-08 19:45:43,3
1703,155,2024-03-30 19:45:43,4
4267,1978,2024-12-30 19:45:43,1
3175,2696,2023-11-02 19:45:43,3
1416,4787,2025-06-19 19:45:43,3
444,4737,2025-08-27 19:45:43,2
661,3866,2025-05-12 19:45:43,1
1547,3993,2025-04-04 19:45:43,5
3182,2960,2025-02-13 19:45:43,1
1381,3039,2024-04-30 19:45:43,2
812,4299,2024-09-10 19:45:43,1
2625,1594,2025-03-22 19:45:43,5
800,197,2024-05-27 19:45:43,2
4780,4086,2025-01-02 19:45:43,5
3755,4645,2025-09-13 19:45:43,4
11,3285,2025-02-03 19:45:43,5
2991,3642,2024-04-13 19:45:43,5
3853,181,2025-06-26 19:45:43,3
4800,3672,2025-03-12 19:45:43,2
932,3825,2025-09-06 19:45:43,1
1534,2874,2025-01-03 19:45:43,3
1720,1441,2024-11-06 19:45:43,3
800,487,2025-06-29 19:45:43,5
1809,1360,2024-08-12 19:45:43,4
2313,1378,2025-02-14 19:45:43,2
2303,4912,2025-08-12 19:45:43,4
3977,2467,2025-08-07 19:45:43,4
2075,2748,2023-12-11 19:45:43,1
971,156,2024-01-08 19:45:43,3
3983,3123,2024-05-18 19:45:43,2
2974,1070,2024-12-11 19:45:43,5
719,132,2025-03-17 19:45:43,1
2934,3168,2025-02-11 19:45:43,1
4198,2156,2024-11-20 19:45:43,1
4323,319,2025-01-11 19:45:43,5
3065,355,2025-06-29 19:45:43,3
2808,4272,2024-08-24 19:45:43,1
1253,4640,2024-05-12 19:45:43,4
3887,1342,2025-01-13 19:45:43,3
427,1916,2023-11-04 19:45:43,2
1537,1158,2025-02-10 19:45:43,2
3052,1498,2025-05-24 19:45:43,1
3309,318,2024-06-02 19:45:43,2
1811,2002,2024-10-19 19:45:43,3
3607,3749,2025-02-15 19:45:43,2
276,3985,2025-01-02 19:45:43,5
1362,1712,2024-10-17 19:45:43,1
3345,2981,2024-06-06 19:45:43,1
4,2327,2024-03-25 19:45:43,4
3345,3053,2024-10-14 19:45:43,4
1293,2113,2024-09-07 19:45:43,1
1021,3032,2024-08-20 19:45:43,1
4248,1227,2024-02-20 19:45:43,5
1698,2421,2024-05-19 19:45:43,3
2211,2292,2025-08-28 19:45:43,2
3212,2379,2025-04-22 19:45:43,2
2667,4846,2024-12-03 19:45:43,3
3145,129,2024-10-25 19:45:43,3
475,3531,2023-11-29 19:45:43,4
86,1140,2024-02-21 19:45:43,5
2773,2814,2025-05-02 19:45:43,3
2458,4101,2025-03-08 19:45:43,5
105,4835,2024-04-26 19:45:43,1
3966,4208,2025-08-31 19:45:43,3
875,1235,2025-01-26 19:45:43,1
4560,1167,2025-01-07 19:45:43,3
4206,3139,2025-05-13 19:45:43,4
1404,3928,2025-01-02 19:45:43,1
3022,3825,2024-05-10 19:45:43,3
234,335,2024-11-21 19:45:43,5
295,114,2024-04-21 19:45:43,1
1996,3092,2025-05-19 19:45:43,3
631,308,2024-01-13 19:45:43,3
4194,2924,2025-02-02 19:45:43,4
2851,511,2023-10-25 19:45:43,1
3785,2425,2025-05-26 19:45:43,1
3842,667,2024-06-28 19:45:43,4
4635,951,2025-06-29 19:45:43,2
418,1371,2025-07-28 19:45:43,1
4697,3910,2025-09-18 19:45:43,2
2719,4787,2024-01-18 19:45:43,3
1775,1237,2024-01-25 19:45:43,2
391,4634,2025-03-20 19:45:43,4
1194,529,2024-01-08 19:45:43,2
4146,3953,2025-02-16 19:45:43,4
2141,973,2025-05-06 19:45:43,3
439,925,2024-03-26 19:45:43,5
1550,1942,2024-09-27 19:45:43,4
1781,581,2025-10-13 19:45:43,2
2153,4772,2024-04-12 19:45:43,2
2113,160,2025-09-10 19:45:43,4
4535,195,2024-05-08 19:45:43,5
3755,329,2024-11-07 19:45:43,3
671,1895,2024-05-10 19:45:43,1
2654,419,2024-03-13 19:45:43,3
3747,3622,2025-07-25 19:45:43,5
1816,2158,2025-07-09 19:45:43,2
492,3586,2024-01-02 19:45:43,2
1468,898,2024-03-16 19:45:43,5
2940,4354,2024-05-31 19:45:43,4
2323,3871,2024-11-27 19:45:43,4
4097,1211,2025-02-17 19:45:43,5
2183,2651,2025-05-28 19:45:43,5
4213,901,2025-07-23 19:45:43,4
2448,2919,2024-05-11 19:45:43,2
132,3952,2024-07-02 19:45:43,3
761,1807,2024-02-09 19:45:43,3
4127,2131,2025-05-21 19:45:43,4
1833,1628,2024-08-01 19:45:43,5
2435,2056,2024-06-06 19:45:43,1
2743,3811,2025-04-19 19:45:43,5
4087,2987,2025-05-01 19:45:43,2
3043,211,2025-05-26 19:45:43,5
1855,4341,2025-04-11 19:45:43,3
3214,1455,2025-08-13 19:45:43,2
3419,2012,2024-04-15 19:45:43,1
4589,866,2023-12-09 19:45:43,3
4916,4937,2024-05-23 19:45:43,5
2522,4164,2024-04-02 19:45:43,5
4052,1303,2025-01-21 19:45:43,2
1847,2059,2024-03-15 19:45:43,5
3668,3251,2025-02-08 19:45:43,3
131,4550,2024-12-01 19:45:43,4
2516,1322,2025-03-30 19:45:43,2
4099,3334,2024-10-14 19:45:43,3
994,3245,2024-03-17 19:45:43,1
2011,4925,2024-09-24 19:45:43,4
2330,2599,2025-05-12 19:45:43,4
4050,3831,2024-02-22 19:45:43,5
3762,1640,2024-05-07 19:45:43,4
3359,4495,2025-08-12 19:45:43,5
3115,3362,2024-12-02 19:45:43,2
2917,94,2025-01-18 19:45:43,1
636,793,2025-10-12 19:45:43,2
3558,472,2025-01-08 19:45:43,2
3075,1022,2024-07-25 19:45:43,2
1028,1101,2024-11-17 19:45:43,4
2616,4957,2025-06-25 19:45:43,5
2565,1735,2024-11-08 19:45:43,5
4487,1679,2025-04-20 19:45:43,2
4535,848,2024-10-19 19:45:43,2
4750,1599,2024-01-18 19:45:43,4
2173,1494,2024-11-30 19:45:43,3
2551,1032,2024-02-19 19:45:43,1
3840,1951,2024-01-25 19:45:43,4
1154,1053,2025-08-11 19:45:43,4
884,1020,2024-07-30 19:45:43,1
4994,8,2024-12-29 19:45:43,4
132,1243,2024-03-29 19:45:43,5
1562,4947,2025-02-17 19:45:43,1
4725,3367,2025-03-12 19:45:43,2
851,4891,2024-08-11 19:45:43,4
3510,3220,2025-03-04 19:45:43,2
899,309,2024-02-14 19:45:43,5
4111,2583,2025-01-21 19:45:43,4
2576,1608,2024-05-26 19:45:43,1
1575,722,2023-12-14 19:45:43,4
4082,1797,2024-02-05 19:45:43,4
3867,196,2025-04-01 19:45:43,3
4654,1225,2023-12-13 19:45:43,3
2298,4580,2025-06-24 19:45:43,1
3674,3749,2025-10-08 19:45:43,5
2966,1754,2025-06-20 19:45:43,3
3085,4321,2023-11-06 19:45:43,2
2419,4915,2025-03-08 19:45:43,5
1932,2188,2025-08-11 19:45:43,2
1864,2821,2025-05-25 19:45:43,3
522,726,2025-03-12 19:45:43,4
2988,960,2025-03-17 19:45:43,2
1766,2412,2025-09-22 19:45:43,2
29,3633,2024-01-09 19:45:43,2
490,1184,2025-03-07 19:45:43,1
3487,1742,2025-02-28 19:45:43,4
2496,1941,2025-08-10 19:45:43,4
1567,4588,2024-05-18 19:45:43,4
2618,1285,2025-07-21 19:45:43,1
3592,3678,2024-01-20 19:45:43,2
3408,4510,2024-05-10 19:45:43,2
1551,2354,2024-12-13 19:45:43,1
1036,2284,2024-03-14 19:45:43,4
4532,3440,2025-03-03 19:45:43,2
3098,1525,2024-08-27 19:45:43,3
543,2996,2024-07-14 19:45:43,3
4675,4675,2025-09-05 19:45:43,2
2724,2263,2024-12-29 19:45:43,3
3896,789,2025-07-22 19:45:43,3
1340,4032,2025-07-04 19:45:43,1
3570,3510,2025-05-08 19:45:43,1
1206,1974,2023-12-19 19:45:43,1
2468,224,2024-05-19 19:45:43,3
3379,2231,2025-03-02 19:45:43,3
1008,1320,2024-03-29 19:45:43,4
3478,2873,2025-04-01 19:45:43,5
4617,1265,2023-12-15 19:45:43,5
4061,3973,2025-05-31 19:45:43,5
2934,3502,2025-05-19 19:45:43,2
2336,760,2024-03-05 19:45:43,5
1665,1914,2024-12-31 19:45:43,3
2244,4493,2025-03-20 19:45:43,2
41,3656,2025-09-10 19:45:43,3
3504,2973,2024-10-30 19:45:43,3
2240,2555,2025-03-02 19:45:43,2
2278,2508,2025-07-22 19:45:43,4
4239,4190,2025-07-22 19:45:43,4
4774,307,2025-08-23 19:45:43,3
1608,4635,2024-10-30 19:45:43,3
1542,2254,2025-09-23 19:45:43,1
2152,2540,2025-06-12 19:45:43,5
477,188,2024-10-31 19:45:43,4
3209,49,2025-04-30 19:45:43,5
1872,2837,2024-08-01 19:45:43,5
3800,4727,2023-12-03 19:45:43,5
2044,4792,2025-09-21 19:45:43,5
2700,959,2024-12-14 19:45:43,3
4148,3096,2025-01-23 19:45:43,1
3348,3963,2024-05-14 19:45:43,1
2983,4872,2024-12-09 19:45:43,5
